-0.074088	0.52414	-0.07414	-0.084261	-0.010591	0.089787	-0.01538	-0.0011393	0.0018011
-0.080155	0.50814	-0.080211	-0.069787	-0.011818	0.093019	-0.015308	-0.0011393	0.0018011
-0.086307	0.49181	-0.086367	-0.055417	-0.013051	0.096115	-0.015217	-0.0011393	0.0018011
-0.092339	0.47484	-0.092403	-0.040918	-0.014268	0.099114	-0.015109	-0.0011393	0.0018011
-0.098341	0.45754	-0.098409	-0.026524	-0.015475	0.10198	-0.014983	-0.0011393	0.0018011
-0.10431	0.43978	-0.10438	-0.012118	-0.016674	0.10473	-0.014841	-0.0011393	0.0018011
-0.11027	0.4217	-0.11035	0.0021852	-0.017868	0.10735	-0.014681	-0.0011393	0.0018011
-0.11044	0.39784	-0.11051	0.015959	-0.018205	0.10825	-0.014381	-0.0011393	0.0018011
-0.1077	0.37887	-0.10777	0.030285	-0.018188	0.11066	-0.014359	-0.0011393	0.0018011
-0.11347	0.35962	-0.11355	0.044396	-0.019341	0.11289	-0.014147	-0.00042662	0.0012588
-0.1192	0.33973	-0.11928	0.058636	-0.020487	0.11502	-0.013917	-0.00042662	0.0012588
-0.12485	0.3197	-0.12493	0.072544	-0.021611	0.11695	-0.013668	-0.00042662	0.0012588
-0.13045	0.29921	-0.13053	0.086465	-0.022725	0.11877	-0.013402	-0.00042662	0.0012588
-0.13579	0.27844	-0.13589	0.10017	-0.023795	0.12042	-0.013119	-0.00042662	0.0012588
-0.14128	0.25696	-0.14138	0.11401	-0.024884	0.12195	-0.012812	-0.00042662	0.0012588
-0.14644	0.23565	-0.14654	0.12728	-0.025909	0.12324	-0.012491	-0.00042662	0.0012588
-0.15166	0.21374	-0.15176	0.14069	-0.026942	0.12445	-0.012152	-0.00042662	0.0012588
-0.1567	0.19159	-0.15681	0.15388	-0.027943	0.12548	-0.011796	-0.00042662	0.0012588
-0.16166	0.16934	-0.16177	0.16673	-0.028919	0.12633	-0.011423	-0.00042662	0.0012588
-0.15958	0.14192	-0.15969	0.17894	-0.02887	0.12556	-0.010952	-0.00042662	0.0012588
